,weights,c,m,sigma,logL,logL_birth,nlive,pid,start_pid,end_pid
2119,2.889751851223714e-29,-7.153570108776122,-4.2997226393349,7.518857784173257,-74.11033542862046,-inf,2881,3833,1552,7119
2120,2.96718222237626e-29,8.161357065192183,9.009234313449102,6.441184141913432,-74.08389330663492,-inf,2880,2720,4678,7120
2121,3.158945673236402e-29,6.118828265002421,-0.8248074936643102,2.407126657382155,-74.02126773821368,-inf,2879,4494,4756,7121
2122,3.1691502523720805e-29,-3.672188716582565,-8.769770630482308,6.1387765891598285,-74.01804256966338,-inf,2878,4774,2871,7122
2123,3.21867477769751e-29,-9.246653356517903,0.9816014231008907,9.904590186162412,-74.00253634730853,-inf,2877,525,4143,7123
2124,3.3478438750817173e-29,5.87240234823752,-8.339899488191115,5.942962922610304,-73.96318954318322,-inf,2876,3262,1473,7124
2125,3.348751722377355e-29,-5.421275673842874,-7.560390653701359,7.092289861331058,-73.96291840621878,-inf,2875,1188,1335,7125
2126,3.3860923948674603e-29,-0.526137871628225,-8.606335537772631,4.111670051997976,-73.95182949177044,-inf,2874,4450,2354,7126
2127,3.500506038137321e-29,-5.376172265439925,9.00504860577942,5.4560252599886905,-73.91859852206036,-inf,2873,2365,3906,7127
2128,3.640133054696736e-29,-7.192074649630444,9.884335183515983,8.653547059058619,-73.87948582796108,-inf,2872,3901,4619,7128
2129,3.6888801177854123e-29,1.5353632631038705,-7.529537825514594,3.0989584643855483,-73.86618314155493,-inf,2871,3665,1229,7129
2130,3.769084378676405e-29,-3.9474507708742346,8.345438720791748,3.56016589113461,-73.84467396084509,-inf,2870,3136,1618,7130
2131,3.9125425449399573e-29,7.756539541968057,-9.581891442830175,9.279378839088546,-73.80731863251654,-inf,2869,2447,74,7131
2132,3.938541617867276e-29,-6.729284967176734,-0.7180370826145532,5.609036322470519,-73.8006955553909,-inf,2868,1480,3146,7132
2133,4.0550369905855216e-29,9.936524262537137,6.6930779467660395,8.225328456845677,-73.77154625268811,-inf,2867,1735,1206,7133
2134,4.2326327138519605e-29,-5.32311514413065,-9.256903840088153,8.445576236991748,-73.72868187199506,-inf,2866,3827,4865,7134
2135,4.2631965022048307e-29,-7.276463771945276,1.3062419486035681,6.221010516137415,-73.72148683089195,-inf,2865,4578,418,7135
2136,4.318686012585993e-29,7.253469862395523,-3.382387722724194,4.40682543338111,-73.70855487019416,-inf,2864,4390,4790,7136
2137,4.4037990066563343e-29,8.227817664158273,-2.135054744720639,5.217756432882532,-73.68903848342634,-inf,2863,1804,544,7137
2138,4.4493753850715506e-29,9.927734339541704,5.587090909646073,7.836507703176922,-73.67874233900865,-inf,2862,3287,1713,7138
2139,4.772675696537453e-29,8.359278107885867,-0.015725124972210125,4.910025354471155,-73.60859897212877,-inf,2861,2934,1745,7139
2140,5.184752175326294e-29,9.975593357207103,-2.056287890396593,8.040215795770202,-73.52578401835595,-inf,2860,3846,705,7140
2141,5.256868559286204e-29,1.3838429381122364,-6.922084644110358,2.688250547846589,-73.51197054389411,-inf,2859,98,4416,7141
2142,5.380919547990618e-29,2.319026619621929,-5.263193147513654,1.8515942822668374,-73.48864678316035,-inf,2858,3371,2805,7142
2143,5.417075553583107e-29,-4.831032413256224,-7.10887664137128,6.092709722035838,-73.4819499583558,-inf,2857,1542,2461,7143
2144,5.42818609065603e-29,8.007223323982489,-3.1957287356193653,5.319687130597455,-73.4799010375783,-inf,2856,3450,3075,7144
2145,5.459560602758289e-29,-7.911811630080372,4.576887191319412,7.631573102704761,-73.47413775159654,-inf,2855,4910,2327,7145
2146,5.832470237723706e-29,9.896900067577823,-1.4201616237959103,7.7226453079775315,-73.40806544036293,-inf,2854,1782,5,7146
2147,6.171896795633401e-29,-3.574294587898259,-4.077013146797843,3.044742010334962,-73.35149984945029,-inf,2853,1842,3915,7147
2148,6.385852477063185e-29,-7.350453642488639,-5.8555639269703486,8.887503580680601,-73.3174210693962,-inf,2852,2147,2326,7148
2149,6.402681745071975e-29,8.773431317360574,-0.7350040710286576,5.685924250491778,-73.31478913716195,-inf,2851,2305,892,7149
2150,6.406298581778263e-29,8.383426953375967,3.9248345649137706,4.987033338030553,-73.31422440262257,-inf,2850,303,1628,7150
2151,6.524036084479373e-29,4.529248368401708,-8.419577862169527,4.976933989757679,-73.29601284664996,-inf,2849,3230,2200,7151
2152,6.793432901243182e-29,8.896670142006414,2.3637428602866972,5.609385872484241,-73.25554966670161,-inf,2848,558,1227,7152
2153,6.921752661392054e-29,-7.6561011350353025,7.3168432772192915,8.13176255577873,-73.23683705010112,-inf,2847,1677,223,7153
2154,7.169414319816371e-29,-6.610935580397275,-6.636603539379671,8.221526900833638,-73.20168209597796,-inf,2846,4863,579,7154
2155,7.474352007003528e-29,-6.911703731279277,6.09062179554912,6.397287915809073,-73.16002863493696,-inf,2845,3394,1187,7155
2156,7.765850601880903e-29,9.567944059484038,8.588450230166469,8.585588448516031,-73.12177006876604,-inf,2844,3900,790,7156
2157,8.425456739930402e-29,-8.566773620615141,-1.12452946513951,9.044922458702118,-73.04024837520613,-inf,2843,981,126,7157
2158,8.503742804453498e-29,8.46467787651143,5.856615827033149,5.598580975863035,-73.03099966591454,-inf,2842,1233,2129,7158
2159,8.525793397321853e-29,9.777288499199162,-1.1078086449894853,7.483236898667562,-73.028409976456,-inf,2841,3610,3026,7159
2160,8.590605013804508e-29,1.8291052559385745,7.690647877980159,1.129738307067849,-73.02083689657339,-inf,2840,1923,1362,7160
2161,8.688738451655561e-29,-6.047606196835318,6.158096383225411,5.145990219282055,-73.00947830611265,-inf,2839,2877,3032,7161
2162,9.12967442068358e-29,-5.4167839349628055,0.27234551691072806,3.7125034632233866,-72.95997602884397,-inf,2838,2888,3104,7162
2163,9.588172564948192e-29,-7.8566783711693855,4.460093056890098,7.593480101303616,-72.91097574800673,-inf,2837,1071,2299,7163
2164,9.706076005775159e-29,9.85141061308433,3.614738061846099,7.37766654232503,-72.89875398067424,-inf,2836,172,4164,7164
2165,1.0062078301330607e-28,-7.0654221477544965,-3.268203864482837,7.073400939070325,-72.86273232850567,-inf,2835,780,2178,7165
2166,1.0093730779501888e-28,8.99665195994272,7.9606610410011625,7.3176302885265665,-72.85959154620662,-inf,2834,2525,3218,7166
2167,1.1050720828873103e-28,6.1950726027421155,9.915911528733702,4.74483192583582,-72.76901040321147,-inf,2833,3361,1931,7167
2168,1.1467560232099341e-28,-6.203096392278167,4.141859003074786,4.867069152806041,-72.73198386253694,-inf,2832,4988,2927,7168
2169,1.1924402734551583e-28,9.33587206586715,-3.5771771471552594,7.64012689372052,-72.69291911206258,-inf,2831,3004,258,7169
2170,1.2108883222664865e-28,-7.266251577732943,1.9603868663947432,6.320600027920397,-72.6775667285503,-inf,2830,4646,4426,7170
2171,1.2590897474012172e-28,8.885582840374887,-6.133408199741273,8.356399763321164,-72.63853193224273,-inf,2829,174,3562,7171
2172,1.261140937431626e-28,5.994536062177249,-0.24948179984874752,2.247257492453716,-72.63690415229745,-inf,2828,2498,2492,7172
2173,1.3194336024711387e-28,7.668093225270094,-5.078162672538071,5.881339704988204,-72.59171841395943,-inf,2827,1337,1112,7173
2174,1.3343618800162584e-28,-5.126140976748204,-6.680050136091853,6.250961705606652,-72.58046778435549,-inf,2826,3221,3880,7174
2175,1.3502141403050676e-28,-6.922672106977434,-6.71216848439995,8.89542245391947,-72.56865776711632,-inf,2825,953,3436,7175
2176,1.4252799636083295e-28,3.5545539669422155,-8.953654096009632,4.926280516368831,-72.51455270932173,-inf,2824,4025,1115,7176
2177,1.426293879966158e-28,8.77467131677026,7.781023007100001,6.919744846879928,-72.51384158174369,-inf,2823,2661,225,7177
2178,1.4739931527136894e-28,4.773525384610937,-7.351696384361492,4.390085611977095,-72.48094582105665,-inf,2822,710,3813,7178
2179,1.4957785838482946e-28,6.614345131921722,-2.5587283994900023,3.459599781784417,-72.46627410628618,-inf,2821,2952,1931,7179
2180,1.6016349570941665e-28,0.8762107048153212,-6.461043785910818,2.4314551256572536,-72.39789601373745,-inf,2820,3928,594,7180
2181,1.6349799045331255e-28,3.4660726198948844,-7.5189506357438995,3.730537918573158,-72.3772904559672,-inf,2819,2380,448,7181
2182,1.6390047860970355e-28,-5.382782673071507,9.397762172422489,5.870258865953282,-72.37483174954573,-inf,2818,326,3490,7182
2183,1.7178110726306752e-28,3.557176873089043,-6.674787463348366,3.181514373600418,-72.3278701212859,-inf,2817,229,3129,7183
2184,1.7884285825004844e-28,-8.75114218246129,4.426575425377015,9.444866642675835,-72.28758362202257,-inf,2816,3278,3432,7184
2185,1.8041502558728168e-28,5.55313864279245,6.241389394039678,2.405433844585876,-72.27883126086861,-inf,2815,3549,3836,7185
2186,1.88017972286686e-28,6.934655181609943,-9.788210415592635,8.690678186653704,-72.2375535998934,-inf,2814,2627,3606,7186
2187,1.8865300643146184e-28,6.71360910188433,-7.896575334063485,6.691567846976582,-72.23418177258351,-inf,2813,264,3476,7187
2188,1.9899634665846822e-28,2.7686004066516468,-5.191976804214056,1.983501957873448,-72.18080468936802,-inf,2812,972,2642,7188
2189,2.0140137408420018e-28,8.95405731437505,-5.620295171820602,8.210001975345431,-72.1687913525002,-inf,2811,324,3526,7189
2190,2.0778480971996547e-28,-8.276678609554056,6.855751841412725,9.297902193894146,-72.13758817991183,-inf,2810,49,1688,7190
2191,2.1176135081661425e-28,-7.0293333708136485,7.235634318755859,7.1879172491593435,-72.11863121852704,-inf,2809,1873,4815,7191
2192,2.131871096264734e-28,-5.659404216364994,1.222736084605609,3.996781645408465,-72.11192092637414,-inf,2808,4874,2412,7192
2193,2.357200232789226e-28,6.009425365047822,-9.385662799089008,7.270616849470095,-72.01144639669751,-inf,2807,1779,890,7193
2194,2.427984582107312e-28,6.934643833484517,-8.173835964107772,7.227209198315605,-71.98185944629681,-inf,2806,1701,1078,7194
2195,2.542378151622322e-28,2.141408834809031,-9.423917111815197,4.890602864799365,-71.93582104627588,-inf,2805,3542,2301,7195
2196,2.576171068418628e-28,-8.082196256783636,7.43182011750362,9.220639023714913,-71.92261675485095,-inf,2804,144,2418,7196
2197,2.711986933187582e-28,-3.916123701238683,-5.772291371459097,4.373772463536212,-71.87123941751527,-inf,2803,3869,2779,7197
2198,2.877775346658889e-28,-7.520525649578751,9.58458540870657,9.42225723421894,-71.81190342285701,-inf,2802,866,4245,7198
2199,2.966757168502867e-28,-5.480510545296604,3.5968269160823096,3.8858823490227,-71.78145147559415,-inf,2801,2451,4613,7199
2200,3.2528272114904326e-28,-5.525834896627191,-9.005877691791344,8.852026334455655,-71.68939644001982,-inf,2800,4259,1280,7200
2201,3.284674885408154e-28,-0.23174520897171202,-8.839387581903129,4.416845222838928,-71.67965329183136,-inf,2799,499,3836,7201
2202,3.583004659418382e-28,-7.840019556628399,-2.3168280897908344,8.266781411773884,-71.59271923068991,-inf,2798,1207,1502,7202
2203,3.8311914259443816e-28,8.70488875022784,3.6887473771451296,5.625786317672123,-71.52574513734763,-inf,2797,468,4065,7203
2204,3.8730119460218887e-28,-3.6145199558851004,-8.472920048901456,6.137594124724517,-71.5148884844714,-inf,2796,2938,4397,7204
2205,3.913816865152215e-28,-0.8371983908625813,-6.89685761658422,3.0916330696762295,-71.50440789124688,-inf,2795,1972,4655,7205
2206,4.030106475802436e-28,6.235980548358393,6.598850875881581,3.2073716624942827,-71.47512817303155,-inf,2794,2864,1309,7206
2207,4.104065656034582e-28,-6.7938013456453294,5.8350615612347045,6.34309420531708,-71.45694286363599,-inf,2793,1332,4173,7207
2208,4.115751817028973e-28,-5.833387589132313,4.750282341921754,4.594323975675765,-71.454099450408,-inf,2792,2615,4056,7208
2209,4.194046111924006e-28,-8.224528606702957,-2.63914700757808,9.168401121853035,-71.43525504228019,-inf,2791,4844,1135,7209
2210,4.272286540051501e-28,-6.802679962059508,-7.739079751986466,9.742277230166605,-71.41677179604494,-inf,2790,4168,3149,7210
2211,4.435855340911128e-28,-4.347554675976184,-6.246779521467856,5.1771577103272985,-71.3792005107337,-inf,2789,795,3690,7211
2212,4.437291111352218e-28,8.190761983604965,-7.144783282520923,8.216639696739914,-71.37887688924022,-inf,2788,1435,411,7212
2213,4.824634898351048e-28,-6.271185064807057,6.01813550913378,5.607653074481778,-71.29518590624347,-inf,2787,1691,2151,7213
2214,4.885000360798199e-28,-7.875738769010168,8.482024040040269,9.508210744511793,-71.28275161008267,-inf,2786,667,3565,7214
2215,5.05982042072655e-28,7.736113362154793,-6.9364910519927525,7.402168536164129,-71.24758997674098,-inf,2785,3192,4652,7215
2216,5.4094341499436385e-28,-1.7733864848441927,-5.895815945726701,2.875330087511132,-71.18077647540366,-inf,2784,4704,4585,7216
2217,5.419190371413736e-28,8.957727312103998,8.065360285499711,7.568996418250816,-71.1789745431102,-inf,2783,1455,1607,7217
2218,5.707863202956388e-28,5.150598558636386,6.693165770547855,2.2859109658557575,-71.1270762359534,-inf,2782,1711,4973,7218
2219,5.830870632308857e-28,-4.5177086485862405,1.0614876608726354,2.7162921415158925,-71.10575464363477,-inf,2781,3020,2739,7219
2220,6.035157928182656e-28,-6.317229667550812,-4.21621860582472,6.5834767334750595,-71.07131894651566,-inf,2780,1349,282,7220
2221,6.461624622009176e-28,-4.069292480973945,8.825018917969278,4.14490380094213,-71.00304019378419,-inf,2779,1968,1607,7221
2222,6.600029106237485e-28,8.53820944682579,4.973318073864386,5.689223960520167,-70.9818469103769,-inf,2778,4999,1199,7222
2223,6.626463461553715e-28,-4.376081411333983,0.9936110434699197,2.578675056632682,-70.97784972210097,-inf,2777,4524,3736,7223
2224,6.767453207869072e-28,-5.861623014209036,-7.387872734931857,8.036264074004029,-70.956796141195,-inf,2776,82,2423,7224
2225,6.90018264621166e-28,7.159224062948266,-3.383430827921856,4.536755942426868,-70.93737308771729,-inf,2775,3888,27,7225
2226,7.149526577825009e-28,7.547069547072733,4.6390834412131365,4.188902377787795,-70.90187482781339,-inf,2774,4733,4398,7226
2227,7.294417374260724e-28,5.662467302610463,8.777230674941755,3.700225835208575,-70.88181165709851,-inf,2773,2751,450,7227
2228,8.156563695035398e-28,-8.083107827836496,0.8306912458436333,8.149590917500953,-70.77009800495837,-inf,2772,2853,395,7228
2229,8.17706826277728e-28,8.068982866690426,1.2716643929640004,4.629694560296724,-70.76758728614632,-inf,2771,4890,1150,7229
2230,8.574781110599489e-28,-4.910473069858137,-6.306309627846427,5.952372032882646,-70.72009550317023,-inf,2770,4554,4176,7230
2231,8.626056096246147e-28,-7.816980796403183,4.141227829618308,7.810713652824452,-70.7141335680726,-inf,2769,4513,3299,7231
2232,8.799405070760694e-28,-6.615573144734208,-6.41612550997527,8.51337436443745,-70.69423685583237,-inf,2768,2014,3840,7232
2233,8.949115816233898e-28,-4.892980960721611,2.7877824657932537,3.1612107992530847,-70.67736623351149,-inf,2767,1893,1127,7233
2234,9.559525419131661e-28,-3.844975651175715,7.151111406571906,3.1249681478679436,-70.61138288595492,-inf,2766,2383,4222,7234
2235,9.597301137869716e-28,-5.061603200712437,-8.617519782798215,8.050313525771234,-70.6074390419587,-inf,2765,4948,794,7235
2236,9.87824141294739e-28,9.212101504931333,6.5067455366715965,7.3732972662345375,-70.57858646815976,-inf,2764,2716,2397,7236
2237,1.0008382733436307e-27,-2.6857638666186423,-5.412862822555504,3.1999015993877733,-70.56549795425292,-inf,2763,1922,422,7237
2238,1.0012980914364763e-27,9.386332295936896,7.114564064973297,7.950576346475479,-70.56503862679746,-inf,2762,3596,919,7238
2239,1.0688921081849628e-27,7.536887976702857,4.0216331867948085,4.085906862855396,-70.49971317728948,-inf,2761,4267,2649,7239
2240,1.0757512235035929e-27,4.799601797134327,-8.210075274101222,5.290402399876428,-70.49331664635635,-inf,2760,888,2696,7240
2241,1.0782570131085687e-27,9.30584949651398,9.988593259381439,9.5263696695153,-70.49099001575874,-inf,2759,583,2812,7241
2242,1.1303618747812034e-27,8.324609337558302,9.00711060396647,7.195243835117524,-70.44379805181501,-inf,2758,2308,1063,7242
2243,1.1354669774498262e-27,-8.727204174472782,1.8176417175880522,9.494588611863684,-70.43929187624742,-inf,2757,4901,2106,7243
2244,1.1451831372274493e-27,-6.1412743614923615,0.9411770794563523,4.836480132089591,-70.43077130704853,-inf,2756,2488,3968,7244
2245,1.164420921432259e-27,-6.7816736527929855,-6.733619234544892,9.090511115116826,-70.41411197614923,-inf,2755,2315,4920,7245
2246,1.1951121305453238e-27,-7.670875471707914,9.331541170215853,9.836326337838141,-70.38809586236782,-inf,2754,957,1434,7246
2247,1.2202957442690422e-27,-5.804665055984657,-8.059805776001397,8.633265865090198,-70.36724263373827,-inf,2753,4912,4551,7247
2248,1.2761238880580661e-27,7.712447855897837,7.606820563273122,5.521649563401478,-70.3225086052775,-inf,2752,1874,1433,7248
2249,1.3181953807954076e-27,-3.617287766655939,-9.568336251131404,7.349391463359012,-70.29007221098722,-inf,2751,4505,220,7249
2250,1.4036457052990425e-27,-2.652505406521364,-6.086884263191541,3.618482577306239,-70.2272629493359,-inf,2750,2052,4350,7250
2251,1.434942427727839e-27,1.9064051011662597,-4.379404890888257,1.4280578327728621,-70.20521114808513,-inf,2749,3056,2597,7251
2252,1.4378496836861935e-27,9.314182916384478,5.284284598864102,7.185341668063307,-70.20318715411815,-inf,2748,2710,273,7252
2253,1.4605254921626473e-27,9.823492478066068,0.46780929552129535,7.723189022552344,-70.18753957934051,-inf,2747,1550,2804,7253
2254,1.5325288843454902e-27,-7.086829523399021,-4.2464148153758074,8.023991533813302,-70.13941663993096,-inf,2746,2460,2834,7254
2255,1.5564749809661128e-27,0.8889080007962136,5.67935733694557,0.447538809538528,-70.12391223957677,-inf,2745,3160,244,7255
2256,1.5950388831851585e-27,6.210647951527557,-4.514172614085217,4.064002932659179,-70.09943776232949,-inf,2744,4648,284,7256
2257,1.6075624203648218e-27,9.953560064114427,8.363504926120466,9.784219413969574,-70.09161686935687,-inf,2743,4298,284,7257
2258,1.6605930660609597e-27,6.770553691640804,5.295461166101485,3.456869711261128,-70.05916106916703,-inf,2742,84,4834,7258
2259,1.66448847560238e-27,-3.925980257422985,0.9435034747580096,2.1772804325456496,-70.05681802207206,-inf,2741,4391,4155,7259
2260,1.682410185317431e-27,-6.302434676965523,-3.850701433430279,6.514923052129085,-70.04610847701335,-inf,2740,4379,2496,7260
